CUST_ID,BALANCE,PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,TENURE
C11395,2153.498372,5428.77,2364.18,2399.569867,12500.0,4059.3757,496.075078,12
C11396,7886.875681999999,968.26,233.94,3528.821853,9500.0,2016.6091629999999,2885.4484399999997,12
C11397,148.82690300000002,3386.58,0.0,47.494639,16500.0,4474.571671,138.674322,12
C11398,15.730229000000001,163.24,108.24,0.0,1200.0,179.84412700000001,129.984859,12
C11399,177.268927,429.88,0.0,0.0,7000.0,1590.946442,133.273654,12
C11400,20.933564999999998,295.32,295.32,0.0,3000.0,315.30127200000004,57.711988,12
C11401,920.8721720000001,296.64,166.64,944.0882310000001,1200.0,119.36996699999999,535.455159,9
C11402,4240.449485,2798.36,0.0,48.46298,4500.0,539.231042,931.531127,7
C11403,4427.994044,1039.49,163.0,621.991582,11500.0,1110.44826,1028.1095480000001,12
C11404,187.2126,1807.08,840.0,0.0,10000.0,1681.194004,175.75515900000002,12
C11405,9680.188434,0.0,0.0,2034.0512989999997,12000.0,2428.8475120000003,3502.8512170000004,12
C11406,1186.928037,2178.0,631.5,0.0,7000.0,2565.252377,300.082054,12
C11407,85.053515,1244.7,225.72,1073.640822,16000.0,2326.997535,174.061253,12
C11408,2054.372848,833.28,833.28,0.0,4000.0,1020.782939,1329.038006,12
C11409,60.835983,1151.45,1151.45,0.0,4000.0,1499.855842,39.385915999999995,12
C11410,1438.46998,0.0,0.0,88.409075,1500.0,298.435921,366.90327,12
C11411,5745.78949,0.0,0.0,965.7265560000001,13500.0,1684.8007929999999,1779.6832809999999,12
C11412,746.693629,615.2,615.2,0.0,1000.0,1693.1231920000002,815.025567,12
C11413,4183.877488,353.75,353.75,4137.1472969999995,9000.0,8713.847904,1677.290468,12
C11414,1140.787563,2796.54,700.05,0.0,4500.0,2139.874585,260.662747,12
C11415,281.46952200000004,2500.03,329.77,0.0,12000.0,2463.043567,199.936768,12
C11416,73.507271,890.45,0.0,0.0,8500.0,999.607298,171.60235600000001,12
C11417,2297.6962719999997,2764.0,174.0,284.17727,6000.0,651.8877620000001,800.040356,12
C11418,1064.037564,55.52,55.52,0.0,4000.0,2427.690302,717.7470139999999,10
C11419,2792.534256,9661.37,0.0,0.0,8500.0,6000.763457999999,682.274622,12
C11420,606.2460309999999,3876.0,1496.0,914.8436210000001,6500.0,1745.666361,171.044243,12
C11421,65.253182,1027.41,0.0,0.0,6000.0,1558.234063,165.821848,12
C11422,73.532797,1185.3,524.0,215.945221,2500.0,1558.325533,58.665765,12
C11423,23.956905,186.05,0.0,0.0,16500.0,410.798862,209.045742,12
C11424,4098.215967,0.0,0.0,1665.296793,7500.0,922.08551,1313.8490470000002,12
C11425,1916.470203,380.0,380.0,0.0,8500.0,577.247923,439.33718200000004,12
C11426,21.639571,191.7,191.7,0.0,7000.0,3692.246322,100.894512,12
C11427,841.398158,860.2,595.85,0.0,15500.0,1198.790549,194.362209,12
C11428,3857.7475619999996,777.92,386.47,274.019905,6500.0,5845.78102,1151.418293,12
C11429,1920.231187,167.08,0.0,132.90266200000002,2300.0,625.532634,472.309554,12
C11430,304.664917,2601.67,93.1,0.0,4000.0,2875.007088,150.184354,12
C11431,1.753241,0.0,0.0,390.92983,3000.0,704.789521,46.396619,7
C11432,1.599053,188.0,0.0,149.167024,3000.0,356.465959,19.329034,12
C11433,7422.444145,148.29,0.0,9313.095186,9000.0,2299.2187489999997,2988.4300550000003,12
C11434,198.31396999999998,487.61,0.0,0.0,3000.0,90.1719,198.00010600000002,12
C11435,2712.176691,0.0,0.0,1835.8107699999998,3000.0,659.7611099999999,1053.773309,12
C11436,14.434807999999999,237.48,237.48,0.0,2500.0,216.922698,169.95303,12
C11437,1376.24407,0.0,0.0,501.20866500000005,1500.0,685.228947,339.660618,12
C11438,164.68483600000002,622.9,0.0,464.882608,3000.0,825.929531,171.750543,11
C11439,2837.112414,0.0,0.0,99.965503,8000.0,660.781751,803.189729,12
C11440,931.047119,494.0,50.0,0.0,4000.0,415.13939300000004,354.783499,12
C11441,438.75314699999996,1252.1,195.0,0.0,6500.0,867.534492,172.36394099999998,12
C11442,364.398745,1087.66,526.6,0.0,3000.0,763.738703,189.953723,12
C11443,2135.365916,0.0,0.0,1884.671403,3000.0,565.655851,659.678948,12
C11444,27.164388,554.35,89.72,0.0,3000.0,446.72261299999997,145.306865,12
C11445,468.69344900000004,4930.68,918.68,0.0,12000.0,4552.742211,217.937998,12
C11446,1080.956258,386.78,0.0,2208.4703059999997,2600.0,3078.374295,402.102876,12
C11447,2849.47477,574.92,574.92,0.0,2500.0,3909.1509049999995,5092.7993,12
C11448,584.287125,0.0,0.0,918.1511419999999,1000.0,1029.191073,277.371035,12
C11449,3304.829014,2577.7,0.0,0.0,5000.0,1411.3920460000002,770.484199,12
C11450,39.665224,265.92,265.92,0.0,2000.0,295.676965,136.234257,12
C11451,83.279708,899.73,0.0,0.0,8000.0,1846.8332469999998,136.93428799999998,12
C11452,227.636073,3050.64,1980.52,0.0,8000.0,2597.767395,168.621828,12
C11453,928.666372,0.0,0.0,1148.992175,1000.0,1374.841601,392.678144,12
C11454,57.764354000000004,454.2,454.2,0.0,10500.0,712.993271,164.374194,12
C11455,116.62667900000001,533.99,355.19,0.0,4000.0,606.8907379999999,169.514793,12
C11456,8787.333948,0.0,0.0,7446.549595,12000.0,1919.111579,3017.638941,12
C11457,4007.32326,3333.95,2016.94,513.286838,6000.0,6967.667428,2158.446633,12
C11458,972.665818,10549.19,1368.78,0.0,9000.0,10114.188540000001,209.881639,12
C11459,697.525591,462.38,416.73,345.3272,1000.0,134.938594,376.70344500000004,12
C11460,4279.153917000001,1006.17,0.0,0.0,7500.0,836.921157,920.7347800000001,10
C11461,920.9224109999999,1227.93,768.38,0.0,8500.0,2219.82375,224.32809100000003,12
C11463,3308.148118,3767.75,3607.75,2567.221138,3000.0,3396.558042,4540.641433,12
C11464,19.945714000000002,170.0,0.0,0.0,6500.0,734.613034,166.057617,12
C11466,868.98325,1104.65,0.0,1180.0749369999999,1800.0,1962.562543,579.5544179999999,12
C11467,0.001214,0.0,0.0,39.610415,7500.0,231.08161600000003,0.11703599999999999,12
C11468,311.357,2283.07,0.0,0.0,9000.0,2395.548466,178.054329,12
C11469,21.986298,568.78,360.0,0.0,3800.0,1448.5739859999999,83.666499,12
C11470,1245.890862,5380.3,1403.31,0.0,4500.0,6133.6231210000005,442.215058,12
C11471,867.4446849999999,8751.49,2544.5,0.0,4000.0,8622.953253,209.97564300000002,12
C11472,8625.355309,1945.95,1945.95,8004.403257999999,12000.0,3732.9230090000005,3577.0009979999995,12
C11473,31.973194,94.53,0.0,0.0,2100.0,114.614967,140.16960600000002,12
C11474,112.973151,0.0,0.0,152.483846,6000.0,552.9387830000001,207.920808,12
C11475,1337.162883,4544.48,2160.04,0.0,7500.0,3394.95009,380.300298,12
C11476,1738.5537510000001,0.0,0.0,90.195376,1800.0,440.33622,581.499966,12
C11477,449.556041,143.0,0.0,1135.028534,5000.0,4723.998143,351.230553,12
C11478,1227.548135,322.0,322.0,0.0,1000.0,133.36143,9285.151136,12
C11479,48.213487,403.1,0.0,0.0,7000.0,341.196389,158.741704,12
C11480,58.949864,2074.57,1076.4,0.0,6000.0,1694.490864,138.951551,12
C11481,1367.479599,12375.0,12375.0,0.0,16500.0,15246.115940000002,295.77934799999997,12
C11482,2920.392514,2673.73,1452.13,5573.509394,15000.0,3319.325665,649.154698,12
C11483,6462.461789,479.98,0.0,6700.497558,10500.0,2373.476104,1834.125873,12
C11484,1887.119184,2450.73,1000.0,0.0,4200.0,1534.31902,612.83515,12
C11485,67.32184000000001,685.15,117.5,0.0,9000.0,526.120039,169.900038,12
C11486,912.8574980000001,831.03,738.03,0.0,5500.0,95.68279799999999,195.497298,7
C11487,961.391452,3783.25,791.8,0.0,11000.0,1906.9976969999998,226.70321600000003,12
C11488,1455.84622,592.82,142.33,433.604875,1500.0,1226.999404,546.45889,12
C11489,44.687434,679.0,59.0,0.0,3750.0,717.9274360000001,80.817599,12
C11490,7103.925375,220.74,220.74,5315.271763000001,10500.0,2070.710343,2923.119896,12
C11491,2337.713483,773.7,0.0,0.0,9500.0,1004.760912,578.1794639999999,12
C11492,619.375758,6133.45,200.84,0.0,7000.0,5505.517545000001,182.916276,12
C11493,1168.007346,539.0,500.0,0.0,8500.0,946.1055359999999,255.864629,11
C11494,556.359504,1111.12,1111.12,0.0,2500.0,1248.4045529999999,171.42994,12
C11495,8151.985277,25615.07,492.3,0.0,17000.0,17575.20083,2465.4654140000002,12
C11496,1.198223,317.02,167.05,0.0,6000.0,304.637365,28.51825,12
C11497,2492.985289,74.5,74.5,751.5968429999999,2500.0,1577.510657,997.74591,12
C11498,11431.78621,0.0,0.0,8641.998958,14500.0,3967.8938479999997,4392.097756,12
C11499,4116.8690289999995,0.0,0.0,5884.6411020000005,10500.0,7310.396611,1401.251858,12
C11500,1117.368286,972.38,972.38,0.0,1900.0,667.0505049999999,538.8357639999999,12
C11501,5705.19862,942.68,0.0,2432.714654,9000.0,10909.20512,2007.7537739999998,11
C11502,916.63778,4627.8,1885.41,0.0,16500.0,6083.511913,289.474616,12
C11503,63.685705000000006,690.84,690.84,0.0,2500.0,676.6246150000001,171.70011599999998,12
C11504,965.605202,215.0,0.0,0.0,1000.0,398.080493,718.175953,12
C11505,173.658581,1210.0,1210.0,0.0,1000.0,977.652258,113.49253700000001,8
C11506,4.382924,130.24,152.24,0.0,14000.0,28988.97388,1092.184812,12
C11507,1708.478796,1406.14,413.14,0.0,6500.0,449.234708,571.97134,12
C11508,222.321892,2417.54,708.4,0.0,8500.0,2222.490788,162.999636,12
C11509,465.033038,247.36,0.0,5291.769326,8500.0,506.365178,188.551517,12
C11510,6138.163709,0.0,0.0,7193.574138,11500.0,1337.056317,1654.077219,12
C11511,668.102701,4943.92,2643.83,0.0,7000.0,4869.034025,199.72757099999998,12
C11512,4146.527042000001,178.0,0.0,764.579554,8500.0,911.108606,1571.782709,12
C11513,1687.08958,5094.17,526.0,0.0,8000.0,3606.985963,460.572295,12
C11514,1995.0898530000002,8335.69,934.84,0.0,7000.0,3348.095046,1298.363292,11
C11515,1818.447016,413.0,80.0,1819.479671,2000.0,757.096312,1588.275968,11
C11516,33.225168,655.15,59.73,109.490343,500.0,736.122329,99.005409,12
C11517,1060.736973,0.0,0.0,2495.298926,3000.0,3812.7535049999997,414.430882,12
C11518,129.61390500000002,1083.04,0.0,0.0,5500.0,1958.4628510000002,87.443335,12
C11519,262.106758,2625.84,0.0,0.0,4500.0,2489.949174,167.45203500000002,12
C11520,27.694103000000002,474.96,474.96,0.0,7500.0,611.396021,81.113509,9
C11522,294.381106,828.0,828.0,0.0,1000.0,542.108571,203.364386,10
C11523,1895.786893,2131.31,1620.66,0.0,5500.0,1095.198415,563.713408,12
C11524,2550.5280850000004,0.0,0.0,3155.857852,3000.0,674.8476559999999,616.794193,10
C11526,2475.660894,440.0,0.0,0.0,10500.0,511.059528,492.803429,11
C11527,1499.1994300000001,3245.23,374.9,0.0,8000.0,2961.631164,373.675969,12
C11528,3181.996689,2046.06,440.44,565.897178,10400.0,9801.637331,1254.849545,12
C11529,39.761286,2858.26,1830.54,0.0,7500.0,3327.955123,71.20589,12
C11530,22.794307999999997,12.0,0.0,0.0,1600.0,119.90963500000001,85.190203,12
C11531,2118.52034,0.0,0.0,4675.2890210000005,4000.0,1420.257435,503.52391100000006,12
C11532,2629.9286230000002,2830.88,811.12,95.275458,4500.0,4889.053647,1141.960634,12
C11533,1057.5850710000002,1008.3,0.0,0.0,1200.0,1083.253347,416.746641,12
C11534,180.315352,1642.26,1195.94,47.031268,7000.0,1609.27261,177.262274,12
C11536,2402.800575,0.0,0.0,481.288304,7000.0,3590.813278,544.9047860000001,12
C11537,3241.29164,1119.56,1119.56,4755.162871,12500.0,1441.367488,782.318388,12
C11538,5868.206909,911.56,228.56,5761.320083,9000.0,1068.2122060000002,1894.826566,12
C11539,937.4345189999999,1124.88,39.25,0.0,2500.0,993.196174,252.572491,12
C11540,4804.072481,0.0,0.0,1116.1284660000001,5000.0,1589.6545820000001,1456.920041,12
C11541,1177.125233,8190.9,1241.24,0.0,5000.0,7007.797351,354.703333,12
C11542,4393.185874,0.0,0.0,10725.500740000001,8000.0,5943.975673,1631.426308,12
C11543,1695.84301,317.4,252.5,215.13266099999998,1800.0,708.699641,1118.084153,12
C11544,1830.5714510000003,737.67,0.0,1781.4843440000002,2000.0,2338.783266,838.165733,12
C11545,167.50550800000002,1219.0,376.0,0.0,4500.0,1989.674433,161.27951399999998,12
C11546,1075.4019119999998,150.0,0.0,0.0,1200.0,224.135558,443.646049,12
C11547,392.992722,508.32,508.32,0.0,1500.0,168.998137,199.547052,12
C11548,136.743106,1466.05,121.26,0.0,6000.0,1519.011448,191.955443,12
C11549,2619.7529210000002,3563.07,887.44,0.0,4500.0,1227.952887,688.645056,12
C11550,432.385707,2171.86,1123.58,138.67751,1200.0,1980.2811760000002,195.203093,12
C11551,4.392146,47.96,47.96,0.0,3000.0,250.20211,87.580114,12
C11552,109.681353,2118.66,2118.66,0.0,3000.0,2272.075479,153.071572,12
C11553,632.6794110000001,1363.79,563.79,0.0,6000.0,2432.980638,219.177144,12
C11554,3145.204423,3613.83,861.07,0.0,5700.0,1241.075833,1015.020218,12
C11555,5925.82931,0.0,0.0,468.34485199999995,6500.0,1402.5862220000001,2083.396706,12
C11556,5227.616927,0.0,0.0,3819.594336,5200.0,4995.602345,5363.753232999999,12
C11557,3019.9140629999997,0.0,0.0,397.60108199999996,3300.0,626.3029730000001,954.804381,11
C11558,26.485924,256.44,256.44,0.0,1500.0,235.328971,162.324595,12
C11559,950.717606,0.0,0.0,1304.763283,1500.0,1441.710359,263.781591,12
C11560,75.012641,480.02,0.0,0.0,1950.0,485.738057,86.50254100000001,12
C11561,3156.418686,3471.99,1024.0,1037.733925,4000.0,2482.0147660000002,813.370825,12
C11562,1229.9388689999998,699.96,287.49,0.0,2250.0,1333.446631,240.345071,12
C11563,1589.41431,118.79,0.0,2176.940929,4000.0,349.53025,487.369259,12
C11564,1106.557102,1342.86,192.95,3249.314496,6500.0,4421.574277000001,265.127884,12
C11565,588.795215,4116.0,4116.0,0.0,21500.0,8130.1123609999995,224.763498,12
C11566,4627.588589,1774.46,0.0,0.0,5200.0,864.174924,2154.424137,12
C11567,2766.561266,1469.05,0.0,1585.242991,3000.0,591.132016,1196.391741,12
C11568,5363.715074000001,118.41,0.0,4344.905863,7000.0,1965.9234600000002,1870.760877,12
C11569,2963.244696,0.0,0.0,5713.475460000001,7000.0,6310.629888,839.4742050000001,9
C11570,211.84382000000002,2176.55,1133.24,0.0,8000.0,1826.6426420000003,166.132353,12
C11571,903.0316240000001,494.7,494.7,1111.69,1000.0,2210.461973,879.12421,12
C11572,793.713659,1307.0,0.0,0.0,3000.0,1533.10785,115.66798100000001,6
C11573,8281.348085,4231.12,1130.01,0.0,10500.0,2856.165405,2046.3412309999999,12
C11574,100.904785,1281.44,79.0,0.0,12000.0,1271.161266,184.798996,12
C11575,140.74178600000002,1547.68,88.09,0.0,7500.0,1157.317558,151.597832,12
C11576,3947.749703,525.65,0.0,7714.493122,10000.0,918.584591,1266.3407550000002,6
C11577,1981.9293760000003,145.8,145.8,0.0,6000.0,2803.9266789999997,467.47772599999996,12
C11578,975.946428,1572.42,789.39,1910.395479,1700.0,4024.5951170000003,559.828935,12
C11579,2807.729258,0.0,0.0,109.70851100000002,3000.0,616.424424,985.64549,12
C11580,2613.123168,0.0,0.0,609.316112,3000.0,592.143167,1404.749726,12
C11581,6.576314999999999,74.49,74.49,0.0,4000.0,45.195609999999995,42.397448,12
C11582,778.475416,353.52,195.52,1183.478018,1500.0,219.32214199999999,278.916478,12
C11583,7170.30572,3109.28,384.76,2560.207055,9500.0,2055.673322,1961.1618219999998,12
C11585,1579.158781,4175.25,2079.9,0.0,8000.0,1980.952607,406.75838,12
C11586,131.459201,705.84,705.84,0.0,13500.0,669.5889999999999,208.164096,12
C11587,1764.520491,100.0,0.0,440.715034,3000.0,3815.758864,466.39620099999996,12
C11588,1787.535327,0.0,0.0,5566.777503,7500.0,4592.708912,461.680587,12
C11589,2769.6404420000003,738.06,0.0,1273.269924,4500.0,740.4530599999999,701.288299,12
C11590,0.0,88.62,88.62,0.0,3500.0,58.761299,312.343947,12
C11591,774.709467,462.0,462.0,864.137815,6000.0,703.328852,229.27866400000002,12
C11592,4533.0661390000005,0.0,0.0,256.722556,8000.0,1588.74192,1347.262562,12
C11593,3044.194951,934.21,822.21,75.711826,3000.0,1268.702405,2050.327011,12
C11594,1101.0856310000001,0.0,0.0,164.836712,1200.0,270.956427,345.47934100000003,12
C11595,18.218714000000002,89.0,89.0,0.0,4000.0,1095.921001,173.068884,12
C11596,7.472301,80.0,80.0,0.0,3000.0,168.885534,58.643303,12
C11597,1258.079397,1242.46,463.85,1145.724422,4500.0,3169.465442,299.254363,12
C11598,497.787017,114.54,0.0,1573.646488,1000.0,2060.33172,220.63312799999997,12
C11599,8767.5693,0.0,0.0,4582.065404999999,9000.0,1824.244866,2259.461833,12
C11600,843.357393,45.0,0.0,0.0,2000.0,304.40860499999997,312.893487,12
C11601,1080.667451,3895.67,3197.82,135.404437,6500.0,2571.280305,314.038049,12
C11602,2945.285382,185.98,130.98,0.0,3000.0,1009.97564,1102.79511,12
C11603,3608.548972,1664.02,43.42,3899.963528,5000.0,1043.7727220000002,1488.313908,10
C11604,1209.7331060000001,1298.56,1128.66,0.0,1200.0,1558.812198,1543.178369,12
C11605,21.664126,271.86,241.86,0.0,4000.0,263.91905299999996,144.825209,12
C11606,27.832009000000003,366.6,366.6,0.0,5000.0,364.834065,82.21593299999999,12
C11607,1247.384513,405.5,267.0,0.0,6500.0,1131.6077539999999,291.29341800000003,12
C11608,1052.127315,354.48,354.48,0.0,1000.0,571.417096,1618.201652,12
C11609,110.400892,486.72,486.72,0.0,1000.0,278.441988,207.23206299999998,12
C11610,3232.346639,0.0,0.0,172.063782,3500.0,664.715954,1567.921939,12
C11611,498.355964,2434.7,1503.0,0.0,4500.0,4242.383449,245.29567799999998,12
C11612,2774.249582,21802.6,0.0,1771.824164,13000.0,22350.29247,562.887574,12
C11613,2332.392373,306.36,306.36,0.0,7000.0,670.376849,627.343242,12
C11614,3630.771485,0.0,0.0,10519.48252,9000.0,5171.7932359999995,929.686078,12
C11615,4676.575914999999,453.64,453.64,1984.0104219999998,8000.0,1274.301021,2539.523493,12
C11616,39.477740999999995,325.66,0.0,0.0,1000.0,288.039256,107.908566,12
C11617,8.040339999999999,176.85,0.0,0.0,6000.0,266.209837,169.92806299999998,12
C11618,83.004246,726.89,244.38,0.0,3000.0,666.2925389999999,179.204296,12
C11619,197.02206,3824.78,2102.27,0.0,3000.0,3458.142743,133.505122,12
C11621,223.818492,1702.42,977.42,0.0,7300.0,1913.220366,208.079912,12
C11622,2270.429964,8257.26,1889.77,4134.316549,13000.0,12080.20143,595.8252809999999,12
C11623,341.379209,426.92,0.0,36.144056,3000.0,595.6823019999999,176.911112,12
C11624,103.393689,0.0,0.0,1820.8007149999999,3000.0,0.0,312.343947,12
C11625,1050.5270380000002,8880.59,6611.14,0.0,8500.0,7713.262154999999,266.749027,12
C11626,1033.394656,262.44,262.44,888.9150710000001,2000.0,569.7318280000001,541.2080440000001,12
C11627,0.0,2600.0,0.0,0.0,6000.0,2437.260081,49.283603,12
C11628,5805.32079,1724.75,85.78,1878.0589670000002,7500.0,1351.9016550000001,1419.470367,12
C11629,167.35668,288.0,0.0,189.705758,6000.0,292.21387599999997,168.244932,12
C11630,5942.683036,976.45,79.0,1963.562252,9000.0,1659.876332,1411.613705,12
C11631,5559.733773,930.0,930.0,3639.8175539999997,7500.0,2519.858893,2376.25517,12
C11632,2650.518784,503.0,375.0,0.0,3000.0,1229.096798,1327.177817,12
C11633,0.12656199999999998,0.0,0.0,47.222001,1200.0,119.79059299999999,7.127886999999999,10
C11634,1.343207,19.08,19.08,0.0,7000.0,170.180973,161.234787,12
C11635,1229.397644,11414.48,4660.1,0.0,9000.0,9686.614183,263.250811,12
C11636,1163.7903410000001,517.0,0.0,0.0,1200.0,541.21958,709.92275,11
C11637,2000.797758,1037.5,1037.5,0.0,7500.0,1864.6656440000002,450.605909,12
C11638,8809.504736,25378.36,4732.29,0.0,14500.0,25825.324819999998,2921.628286,12
C11639,82.803156,756.68,159.33,0.0,4000.0,699.109729,177.91561000000002,12
C11640,343.674421,452.07,0.0,522.5258769999999,1700.0,51.461732,66.852048,12
C11641,171.61613400000002,4996.17,270.0,0.0,4500.0,4736.750346,86.73106800000001,12
C11642,417.84150800000003,311.86,311.86,0.0,3000.0,802.93759,223.716043,12
C11643,97.917955,824.31,824.31,0.0,7500.0,702.365795,163.523497,12
C11644,6.08697,333.24,333.24,0.0,1500.0,224.06159700000003,28.414675,12
C11645,1.600479,513.24,513.24,0.0,2500.0,363.73539700000003,312.343947,12
C11646,70.457831,1146.59,495.81,0.0,4500.0,904.796957,82.491959,12
C11647,1160.206649,1600.0,200.0,0.0,2000.0,876.7572789999999,474.632979,10
C11648,4060.966003,823.1,416.1,0.0,11500.0,3347.3287010000004,1220.5291710000001,12
C11649,2714.595164,666.1,591.1,296.922557,8500.0,2055.474721,661.183131,12
C11650,1212.812748,397.44,397.44,0.0,2000.0,1738.449943,283.392145,12
C11651,48.822128,537.51,537.51,0.0,1000.0,478.875501,177.734472,12
C11652,694.202818,0.0,0.0,1087.082047,1200.0,1721.925721,239.86895800000002,12
C11653,3478.592472,0.0,0.0,3757.973335,4000.0,611.5376570000001,1167.341625,10
C11654,1191.6629070000001,979.92,130.0,0.0,4350.0,278.328435,470.064242,12
C11655,1552.772103,34.74,0.0,185.374726,3000.0,3125.652785,405.748783,10
C11656,705.232653,1902.4,232.6,0.0,900.0,1941.9598469999999,618.2282230000001,12
C11657,3391.7021799999998,38902.71,5098.87,0.0,18000.0,35843.62593,716.027656,12
C11658,1013.7285519999999,3209.62,411.63,953.6007880000001,6000.0,4176.325274,327.352843,12
C11659,22.728166,262.5,262.5,0.0,3500.0,301.677275,164.479393,12
C11660,799.5184820000001,339.96,339.96,830.316783,1000.0,361.021723,415.996627,12
C11661,5344.347568,270.02,0.0,139.701781,6000.0,1467.932074,2425.1977920000004,12
C11662,350.378913,3263.48,0.0,0.0,7500.0,4547.760665,142.221091,12
C11663,2763.0494989999997,1921.85,206.3,0.0,3050.0,1614.5512,2228.715586,12
C11664,4.383989,96.5,96.5,0.0,4500.0,217.14364300000003,66.78143399999999,12
C11666,4954.880195000001,281.31,281.31,3056.622746,5500.0,1442.246195,1642.343531,12
C11667,1670.1465779999999,3420.97,0.0,0.0,2700.0,1164.552612,1283.600242,12
C11668,1728.2759230000001,628.56,628.56,0.0,6000.0,1217.960916,440.321862,12
C11669,1034.5554849999999,5787.66,694.66,0.0,2700.0,5651.2207659999995,263.619684,12
C11670,502.65398200000004,4748.5,2902.75,0.0,12000.0,4517.823754,205.244926,12
C11671,1216.570617,5140.49,257.81,0.0,4500.0,5671.221415999999,366.088817,12
C11672,7611.152584,3707.79,0.0,0.0,12000.0,4610.460803,4441.612219,12
C11673,25.414572,262.92,0.0,0.0,13000.0,280.36713100000003,170.017741,12
C11674,135.037323,270.0,270.0,0.0,3300.0,1760.310579,1471.250082,11
C11675,41.762859000000006,0.0,0.0,1125.868686,12000.0,0.0,312.343947,12
C11676,1563.747179,801.46,200.0,1029.987801,4000.0,2282.161389,532.846119,12
C11677,1044.273707,1463.84,1208.84,262.14716200000004,6700.0,2624.741492,373.79395800000003,12
C11678,8159.168439,2453.07,607.52,3278.461198,15000.0,1698.958527,2137.8936559999997,12
C11679,2403.75955,367.16,0.0,0.0,2600.0,687.263236,632.040291,12
C11680,2876.009336,152.61,0.0,3719.650168,4000.0,248.342971,584.926336,6
C11681,1237.6736019999998,0.0,0.0,1962.749428,2000.0,589.980487,514.792875,12
C11682,283.30016,461.36,461.36,0.0,9000.0,526.087388,177.72139199999998,12
C11683,7339.943073,0.0,0.0,9123.485636,9000.0,1314.192386,2062.6364120000003,8
C11684,1226.1221890000002,295.34,0.0,0.0,1200.0,439.233552,1282.187993,12
C11685,3515.039029,2924.08,1538.79,7867.732492,4000.0,10693.27843,1886.0567210000002,12
C11686,30.525356,384.95,0.0,0.0,14500.0,498.165923,86.348345,12
C11687,1283.280303,0.0,0.0,5790.59647,3000.0,4073.172497,270.25773599999997,9
C11688,49.416158,590.0,240.0,0.0,6000.0,836.812414,127.76846100000002,12
C11689,1621.035373,23.21,23.21,0.0,2000.0,500.515114,475.627205,12
C11690,1624.6511560000001,0.0,0.0,2684.507978,6000.0,894.813551,905.546225,12
C11691,5269.7239899999995,682.57,13.1,0.0,7000.0,1771.1720739999998,1336.751401,12
C11692,314.50791499999997,3492.21,297.0,0.0,8500.0,4089.583027,152.41048500000002,12
C11693,2150.212841,4096.08,857.81,0.0,8500.0,587.669772,503.201988,12
C11694,891.620777,0.0,0.0,159.673475,2000.0,593.110495,269.482212,12
C11695,3454.094319,31299.35,12235.05,0.0,7500.0,22542.58705,1193.03103,12
C11696,86.905609,1106.4,1106.4,440.97263399999997,2500.0,1538.001397,186.72608300000002,12
C11697,1647.932117,0.0,0.0,93.690441,1800.0,390.2023,717.310059,12
C11698,188.424847,1576.35,512.5,0.0,6500.0,1271.2335380000002,176.001997,12
C11699,1250.885289,892.19,528.34,0.0,1800.0,461.63831799999997,296.027848,12
C11700,5148.625027,0.0,0.0,4042.791779,6500.0,1274.6036199999999,1086.861867,12
C11701,3272.586986,1146.57,154.99,0.0,12000.0,1132.7053019999998,762.149727,12
C11702,1698.369764,0.0,0.0,2253.381516,4500.0,5512.8282229999995,696.9165360000001,12
C11703,246.86434599999998,2995.55,694.44,0.0,6000.0,2734.138816,181.027921,12
C11704,2004.914139,3628.29,1690.94,0.0,11500.0,1718.2209239999997,551.63308,12
C11705,10.703306,0.0,0.0,575.193978,1000.0,0.0,312.343947,12
C11706,1410.753575,588.85,189.0,1668.104809,4000.0,409.037304,379.58191,12
C11707,2388.030134,3832.98,1828.95,1441.065248,11000.0,5990.3923700000005,600.8975690000001,12
C11708,96.109401,938.2,0.0,148.986635,8000.0,3722.6542090000003,182.443604,12
C11709,8953.743398,254.85,170.88,0.0,12000.0,2105.588422,3520.422846,12
C11710,3414.977831,2219.55,524.52,950.424076,5000.0,732.0813400000001,893.816089,12
C11711,1039.88038,93.24,93.24,5465.141893,5000.0,5293.6092659999995,290.479763,12
C11712,92.898327,546.0,500.0,0.0,6000.0,787.50992,173.630065,12
C11713,2885.068871,0.0,0.0,255.676579,3000.0,712.676699,618.776921,12
C11714,7919.563494,85.54,85.54,9945.280243000001,10000.0,1594.977158,1712.713459,9
C11715,4707.131609,7066.08,2532.05,5192.290154,10000.0,5352.856606,6887.163504000001,12
C11716,1915.2456320000001,39.0,0.0,92.668977,1950.0,542.919146,814.880073,12
C11717,392.667425,4015.23,0.0,0.0,7500.0,3189.923177,176.9102,12
C11718,104.57287,937.56,307.56,0.0,6000.0,870.8746570000001,179.369855,12
C11719,2257.542109,0.0,0.0,1082.684755,3000.0,464.716284,659.553866,12
C11720,75.070011,898.45,898.45,0.0,4000.0,743.3588440000001,146.723712,10
C11721,7533.854421999999,5253.06,2156.96,0.0,20500.0,1790.3949489999998,1727.487481,12
C11722,628.384411,887.3,47.3,279.55791800000003,2000.0,177.70830700000002,181.27170900000002,12
C11723,165.808096,981.19,157.8,0.0,9000.0,672.4468929999999,105.35066499999999,7
C11724,5329.544052,1651.64,562.85,0.0,5500.0,1587.462442,2098.6644539999998,12
